dialog_id,speakers,utterances,emotions
260,rosesh,licence to hai hi nahin mere pass pahle se. aur maine thodi si whiskey pii hui thi gadi chalane ke pahle se. aur gadi thodi si tej chala raha tha. aur gadi ke brakes aur horn kharab the.,neutral
260,maya,aur? to tumhen jail ho sakti hai shayad,fear
260,rosesh,lekin momma mein jail mein kaise rahunga? you to know me. vah istemal kiya hua uniform denge pahnane ke liye aur main...,sadness
260,maya,to main unhen request karungi personally ke tumhen naya uniform den,anger
260,rosesh,matlab aapko bhi yakin ho gaya ki main jail jaunga?,sadness
260,maya,naturally rosesh. licence nahi...,neutral
260,dushyant,mom rosesh yahan hai aap log? do you know something? fluorescent hoarding dekhne se aankhen damage ho sakti hai?,neutral
260,maya,oh really? kaise?,neutral
260,dushyant,"i'll explain. please. man lijiye ki rosesh aankhen hai aur aap fluorescent hoarding, right saree. to aap chamakiye aur rosesh, mom ko dekho aur band ho jao.",neutral
260,rosesh,main band hi hone wala hun dushyant jail mein,sadness
260,maya,rosesh se ek accident ho gaya hai dushyant. usne kisi ek aadami ko apni gadi se uda diya.,sadness
260,dushyant,oh my god! kaisi halat hai gadi ki? i mean sirf paint nikala hua hai yah gadi ki body bhi damage hui hai?,sadness
260,maya,use aadami ki tang fracture ho gai hai dushyant!,anger
260,dushyant,main poochh kya raha hun aur mom jawab kya de rahi hain.,neutral
260,rosesh,momma police aur social activist pahunchne hi wale honge. kuchh kijiye please!,sadness
260,maya,"rosesh please, aisi baten karke mujhe darao mat! oh god! agar un logon ne kuch zyatti ki to?",fear
261,rosesh,mommma mommma!,sadness
261,inspector,chalo! bade baap ki bigadi hui aulad!,anger
261,indu,"inspector sahab, bade baap ki nahin badi maa ki. yah maya ke laad pyar ne hi ise bigada hai",anger
261,maya,"inspector sahab, mera baccha nadan hai, masoom hai.",sadness
261,indu,nahin! yah bore hai irritating hai!,disgust
261,maya,indravadan tum baap ho iske ya dushman? dekha inspector sahab is mein bhi sochana pad raha hai,anger
261,inspector,"dekhiae madam, yah baap hai ya dushman, yah ham nahin jante. ham to sirf itna jante hain ki rosesh mujrim hai! chalo",anger
261,rosesh,main jaan mujra kar use aadami ko nahin mara hai inspector sahab,sadness
261,maya,han vah aadami jaan mujh kar a gaya raste mein uski gadi ke samne,neutral
261,inspector,madam vah aadami footpath per chal raha tha!,anger
261,maya,tum footpath per gadi chala rahe the?,surprise
261,rosesh,"momma sadak per barat ja rahi, thi log nach rahe the, to main...",neutral
261,maya,raat ko barat jarur monisha ke kisi punjabi rishtedar ki barat hogi vah,contempt
261,rosesh,vah to gana bhi baja rahe the aaj mere yaar ki shaadi hai aaj mere yaar ki shaadi hai,neutral
261,maya,oh god how mediocre. chakmak sadiyan aur safari suit pahan ke bhangra kar rahe the?,contempt
261,rosesh,han momma,neutral
261,maya,how middle class can you get?,disgust
261,indu,maya ab tum is waqt kahan middle class ki maravat karne baith gai?,neutral
261,maya,nahin nahin main sabit karne ki koshish kar rahi hun ki kyon rosesh footpath per gadi chala raha tha use downmarket barat se bachne ki koshish kar raha tha you know. you understand sir,neutral
261,inspector,yahi yahi argument aap court mein karna chalo,anger
261,maya,high court ya local magistrates court ?,contempt
261,inspector,yah case ham supreme court mein chalayen?,contempt
261,maya,that would be much better. kyunki local magistrates court me argue karna is very downmarket,disgust
261,indu,inspector sahab lijiye aur daal dijiye is kaal kothri mein,anger
261,maya,mera baccha...,sadness
261,rosesh,momma,sadness
262,dushyant,sahil,neutral
262,sahil,you spoke too soon,sadness
262,dushyant,main tum donon ko ek bahut hi important baat batana chahta hun,neutral
262,sahi,kya,neutral
262,dushyant,main tum donon ko ek bahut hi important baat batana chahta hun,neutral
262,sahil,voh pata chala baat kya hai,neutral
262,dushyant,oh i thought you said kya tu mujhe hehe,joy
262,sahil,hehe,neutral
262,sahil,kya baat kya hai vah batao na,anger
262,dushyant,pahle promise me ki tum yah baat kisi ko nahin bataaoge,neutral
262,rosesh,okay promise... lekin batao to sahi ki kya hai,neutral
262,dushyant,nahi rosesh yaha nahi,fear
262,dushyant,"sahil, tumhare bedroom main chalte hai",neutral
262,sahil,yaha kya problem hai?,surprise
262,dushyant,suna hai deewaron ke bhi kaan hote hain,neutral
262,sahil,to bedroom main deeware nahi hoti?,neutral
262,dushyant,han lekin vahan ki deeware comparatively chhoti hai,neutral
262,dushyant,use your head sahil,contempt
263,dushyant,yeah come come.,neutral
263,dushyant,hi there.,neutral
263,monisha,dushyant jija ji namaskar..ye lijiye prasad...thappad baba ka prasad hai kya,neutral
263,sahil,thappad baba ka... hehehe,joy
263,monisha,"sahil, tum thappad baba ke bareme aisa vaisa kuchh nahi kehna...pata hai vah bahut bade baba hai... amavas ki raat ko vo jor jor se apna sar patakte hai...amavas ki raat ko unki biwi ki atma unke andar ghus haati hai",neutral
263,rosesh,to usme vo sar kyu patakte hai?,neutral
263,sahil,aray come on rosesh...mari hui biwi ki aatma wapas aaegi rosesh... vo bhi apne sharir mein...to koi bhi sar patkega na,joy
263,dushyant,"sahil, rosesh... kya ho raha hai ye... main yahan itni important baat batane aaya hun aur tum logonki.. monisha",sadness
263,monisha,haa good idea,neutral
263,dushyant,will you get out?,neutral
263,monisha,kya?,surprise
264,indravardhan,madhubhai aap ki ghadi ki battery weak ho gai hai,neutral
264,madhusudan,hai?,neutral
264,indravardhan, ghadi ki battery weak ho gai hai,sadness
264,madhusudan,achcha to dawai kyon nahin leta...kahi bukhaar to nahin hai?,fear
264,indravardhan,madhubhai mein apne tabiyat ki baat nahin kar raha hun..aap ki ghadi ki baat kar rahi raha hun...uski battery weak ho gai hai,anger
264,madhusudan,hai?,neutral
265,dushyant,ha baitho... ha so sahil...dhyan se suno..ross.. rosesh!... kya likh rahe ho tum.,anger
265,rosesh,notes! shayad ismeise mujhe loi kahani mil jaaye... you carry on dushyant!,neutral
265,dushyant,blue pen se?,neutral
265,dushyant,dekho fir xerox nikaalne hogi to mujhe mat kehana... dushyant do do something.. ok!,fear
265,dushyant,and because you know...,neutral
265,sahil,mechanic... baat kya hai.,neutral
265,dushyant,ha ha... sahil... tum ye mantra padho... african chant... just read it out,neutral
265,sahil,kobara... tadimba... halumulu.. diya... shejaro... natikitika,joy
265,dushyant,ab ek chetavni,neutral
265,sahil,ab ek chetavni!,surprise
265,dushyant,haa... tum jo bologe vo hoga,neutral
265,sahil,kya!?,surprise
265,dushyant,iska ekdam midas touch...to jo bhi bolna soch samajh ke bolna,fear
265,dushyant,you know for example... agar tum ne kaha ki rosesh chup maro.. to rosesh chup bhi rahega aur mar bhi jayega,neutral
265,dushyant,its like midas tongue actually!,neutral
265,rosesh,really! what are you saying!,joy
265,dushyant,yahi ki... its like the midas touch... tum jo bhi bologe soch samajh kar bolna.. tumne agar kaha...,neutral
265,rosesh,dushyant please!,anger
265,sahil,he got it dushyant... now let me confirm... mai jo bhi bolunga vah hoga,neutral
265,dushyant,correct,neutral
265,sahil,khade raho dushyant,neutral
265,dushyant,okay,neutral
265,sahil,dushyant tum gadhe ho,neutral
265,dushyant,hehe.. mar gaye tum log... ab main gadha ban jaunga to fir mujhe mat kehana.. ok!?,joy
265,sahil,(donkey noise).. chalo chalo gadhe bano!,contempt
265,sahil,hehe... dushyant... ye raha tumhara african chant and give me a break,joy
265,rosesh,he's mad... hehe,joy
265,dushyant,kamal hai ye... something is... hmmm... no wonder.... rosesh... heh... ye padho,joy
265,rosesh,conditions apply... mantra 8 ghantoke baad activate hoga... aur fir mantra bolane wale ki ichcha turant asar dikhegi... you mean.. sahil bhai.. oh god.. sahil bhai,fear
266,madhusudan,are bata kyu nahi hai meri ghadi ko kya hua hai,neutral
266,indravardhan,"are batata hun beharelal, batata hun...pen de na",anger
266,madhusudan,hai?,neutral
266,indravardhan,main aapko nahi sambhal sakta,sadness
266,madhusudan,achcha...kitne pound ka hai?,joy
266,indravardhan,bhagwan hai bhagwan!,anger
267,indravardhan,sahil thoda ice dena,neutral
267,sahil,is glass mein ice jaaye,neutral
267,indravardhan,thank you.,neutral
267,sahil,dekha... isliye kuchh bhi bolate hue mujhe dar lag raha hai... kyunki mein jo bhi bol raha hun vah ho raha hai,fear
267,indravardhan,ah sahil.. ab tv chalu kar,neutral
267,sahil,dad remote hai na vaha,neutral
267,indravardhan,are bhai kaun udhar tak uth kar jaaye aur remote le aaye... aur aaj naya serial don bhi a raha hai..,neutral
267,indravardhan,chal na bole na tv on,joy
267,sahil,tv on,neutral
267,rosesh,sahil bhai channel change,neutral
267,sahil,channel change,neutral
267,rosesh,channel change,neutral
267,sahil,channel change,neutral
267,indravardhan,sahil sidhe se bolna don aaja,anger
267,sahil,don aaja,neutral
267,indravardhan,are..aaila... don sachmuch a aya,surprise
267,rosesh,detective omkarnath!,surprise
267,don,main bhes badal ke apna case solve kar raha tha...mein yahan pe kaise a gaya,surprise
267,sahil,mein samjhata hu... aap please baith jaiye,neutral
267,don,lekin mein baithna nahi chahata,neutral
267,don,ye kya ho raha hai... somebody explain... ye kya ho raha hai,surprise
267,sahil,dekhiye... mein aapko samjhata hu... aap yaha se...,neutral
267,indravardhan,nahi nahi nahi nahi... inhe gayab mat karna... mein monisha ko bulake lata hu use bohot maja aaega,joy
267,don,ek minute ek minute... monisha as in sarabhai?... vo discount queen?,neutral
267,indravardhan,aaila.. ye to monisha ko bhi jante hai,joy
267,don,nahi nahi... aap please use mat bulaiyega... varana wo apni khoi hui safety pin ka case solve karne ko kahegi muze... upar se wo mere fees mein 30% discount bhi mangegi... please,fear
267,rosesh,lekin wo aapki bahut badi fan hai!,neutral
267,don,mera itna bada case atka hua.. hai aap kya baat kar rahe hain,anger
267,sahil,aap thoda late jaiye na!,neutral
267,sahil,"bapre.. late jaiyega matlab... english wala late ""l-a-t-e""... aap khade rahiye",anger
267,rosesh,detective omkarnath... mere ek kavita ka sangraha kho gaya hai.. please...,neutral
267,don,ye..??,neutral
267,indravardhan,rosesh sarabhai,neutral
267,don,i am sorry mein aapki madat nahi kar sakta hu,neutral
267,rosesh,why why why... why?,surprise
267,don,[speaks gujrati],sadness
267,indravardhan,aray waah sahil waah... ye don to gujarathi bhi bolte hain,surprise
267,indravardhan,sahil sahil...bengali bulvao na bengali,joy
267,don,hehe... thank you very much... i am going,neutral
267,sahil,rukiye... matlab pair neeche rakhiye... aur ghoom jaiye,neutral
267,don,aap please muze bakshenge?,sadness
268,indravardhan,hi dude!,neutral
268,sahil,hahahaha,joy
268,indravardhan,how do i look?,neutral
268,sahil,you are looking like a killer... yo!,joy
268,rosesh,hi guys!,neutral
268,indravardhan,now i feel like a killer... maar dalu ise?,contempt
268,rosesh,aaaa...,neutral
268,rosesh,"bhai, dushyant kya pehen raha hai?",neutral
268,dushyant,dad ke kapde,neutral
268,indravardhan,fit aa gaye tumhe?,neutral
269,indravardhan,"maya aur monisha subah tak nahi aa rahe, which mean boys day in ... lets party",joy
269,rosesh,sahil bhai...,neutral
269,indravardhan,waiter bhi aa gaya,neutral
269,indravardhan,"waiter, on daiquiri with a squeeze.. right now and keep the change",neutral
269,rosesh,momma!,sadness
269,indravardhan,haha... teri momma abhi kal subah tak nahi aa rahi hai... chammbo hahaha... ab tujhe mere chungal se koi nahi bacha sakta samjha,joy
269,dushyant,hi guys!,neutral
269,indravardhan,hello... ab hum teeno ko koi nahi bacha sakta,fear
269,indravardhan,aray daamaad ji aap aur yaha,neutral
269,dushyant,"ha vo sonia ne bataya ki aap teeno hi ghar pe ho to, mai kuch special dvd le aya hu",neutral
269,rosesh,lekin humare ghar ka dvd player kaam nahi kar raha hai,sadness
269,sahil,kya problem hai?,neutral
269,dushyant,must be corrosion,neutral
269,rosesh,what are you saying!?,surprise
269,dushyant,must be corrosion,neutral
269,rosesh,i mean... what's that,neutral
269,dushyant,corrosion matlab... i'll explain... rosesh yaha aao,neutral
269,indravardhan,science class shuru,sadness
269,dushyant,"dekho maan lo ki tum dvd player ho, aur ye dvd ha head hai, ispar moisture jam gaya hai",neutral
269,rosesh,moisture?,neutral
269,indravardhan,ek minute.... moisture.... samjha?,joy
269,rosesh,this is the limit!... bye i am leaving now!,anger
269,sahil,dad!... aapne bahut bura kiya dad!,anger
269,dushyant,"haa, ab mai kaise samajhaoonga ki dvd kaise kharab ho gaya",sadness
269,sahil,"shut up dushyant... rosesh, rosesh, rosesh.... kaha kaha ja rahe ho tum ha?",neutral
269,rosesh,daddy se dur,sadness
270,babu,hey kiddo.... hello boys!,joy
270,indravardhan,"excuse me ma'am... magar vo... maya to, shes gone out",neutral
270,babu,i am babu!,neutral
270,indravardhan,aap babu hai!?,surprise
270,babu,"ahh... i know, i know... actually babu naam kisi ladke ka naam lagta hai... actually you can call me bhramham gachak shanika",neutral
270,indravardhan,excuse me?,neutral
270,babu,bhramham gachak shanika!,neutral
270,indravardhan,"okay, hi miss bramham... baki ka naam tu yaad rakh!",neutral
270,sahil,miss babu..,neutral
270,babu,"hmm, better",joy
270,sahil,"best, hehehe.... party ki taiyaariyaan shuru kare?",joy
270,babu,"alright, kab karni hai party?",neutral
270,indravardhan,"abhi, isi waqt!",joy
270,babu,isi waqt!... alright lets start,joy
270,babu,she's kanchan and she's luku,neutral
270,rosesh,are they your assistants?,neutral
270,babu,"no sweetheart, they are the party!... girls action!",joy
270,dushyant,ab yein belt...,neutral
270,indravardhan,dushyant!... pant upar karo!,anger
270,babu,okay girls... good show,joy
270,babu,this was just a teaser,joy
270,sahil,babu ji... ye...umm... kis type ki party hai?,surprise
270,babu,the usual one,neutral
270,indravardhan,aap ke is usual mein aur kya kya shamil hai?,joy
270,babu,"well, kanchan aur luku thodasa dance karenge... you know salsa dance, oriental dance, belly dance... uske baad, closed dancing hoga... aur uske baad, ayurvedic masssage",joy
270,indravardhan,uske baad!,joy
270,babu,"uske baad.... tata, bye bye, see you, sayonara... naughty boy",neutral
270,sahil,we... need to.... talk!,anger
271,rosesh,"momma... momma, nare ki practice ek baar aur kar ligiye",neutral
271,maya,"haha.. okay sweetie... anyaay sahegi stree kabtak, dena padega humara hak",sadness
271,rosesh,"no momma, aapne haat 'kabtak' pe kyu uthaya?",sadness
271,indravardhan,haa.. haat rosesh pe uthana chahiye tha,neutral
271,maya,"oh don't worry sweetie, mai ye malvika ke saath kar lungi",neutral
271,indravardhan,malvika grover?,neutral
271,maya,hmm,neutral
271,indravardhan,"vo tumhare saath nare lagaayengee?.... aray vo apne aap se baat karti hai to ""kya kaha, kya kaha?"", itna dheere bolti hai... vo cheekhegee kaise",contempt
271,maya,you are indravardhan... par humare maa-baap ne to hume cheekhna chillana sikhaya hi nahi... is mamle mein hum thode kamjor hai... isiliye mai monisha ko apne saath lekar ja rahi hu,neutral
271,indravardhan,ohhh ho haa,joy
271,maya,chalatee phiratee loudspeaker.. haha,joy
272,sahil,dad ye sab kya hai!?,surprise
272,indravardhan,mujhe kya pata!,neutral
272,sahil,aap ne kya kaha tha jayant uncle se?,neutral
272,indravardhan,"maine to itna hi kaha tha ki bhai, maya aur monisha bahar gaya hue hai, to hum ladke ladke milke ek choti shi party karna chahate hai, bas",neutral
272,rosesh,aur unhone kya kaha?,neutral
272,indravardhan,"unhone poocha, ki kis kisam ki party... 'ooo', 'aah', ki 'oo-lala'",neutral
272,sahil,to aapne konsi select ki?,neutral
272,dushyant,oo-lala!,neutral
272,dushyant,i think,neutral
272,indravardhan,right,neutral
272,sahil,"aap ne pahale poocha tha ki 'ooo', 'aah', ya fir 'oo-lala' ke details kya hai?",neutral
272,indravardhan,poochna chahiye tha na?,sadness
272,rosesh,ab kya karenge bhai?,fear
272,sahil,"ab kya... umm... jaakar unse kehe dete hai ki, we are extremely sorry... tata, bye-bye",sadness
272,rosesh,ha... hume 'oo-lala' ka matlab nahi pata tha,neutral
272,dushyant,"haa, aap jaiye aur 'ooo' ya 'aah' bhej dijiye",neutral
272,sahil,"agar humari biwiyonko pata chal gaya na dushyant, to itkna peetenge ki, zindagi bhar 'ooo' ya 'aah' karna padega!",fear
272,indravardhan,unhe pata thodi chalega!,neutral
272,sahil,kya!,neutral
272,indravardhan,"matlab mai babu behen ji se request kar ke kahunga ki, dance wance tak thike... yein massage wassage hume nahi chahiye... to...",joy
272,dushyant,haa... bechaari yaha tak aai he... vo bhi itni door se.... shaayad..,sadness
273,dushyant,"ae sahil, foodmart se imported cheese aur butter mat mangana, usme fungus hoti hai",neutral
273,rosesh,what are you saying!?,surprise
273,dushyant,"foodmart se imported cheese aur butter mat mangana, usme fungus jami hoti hai",neutral
273,sahil,what are you saying is just an expression dushyant,neutral
273,dushyant,dry snacks bhi manja lena,sadness
273,sahil,mai sab mangvata hu lekin tumhari dairy hai kaha?,neutral
273,rosesh,yahee kahee hogee,sadness
273,sahil,"aray yahee kahee, yahee kahee nahi mil rahi hai mujhe",anger
273,dushyant,"mai to isiliye sare numbers by heart hi rakhta hu... foodmart, club iris, hilton",neutral
273,sahil,tumhare paas foodmart ka number hai?,neutral
273,dushyant,haa,neutral
273,sahil,to batao,neutral
273,dushyant,"22840707, 22840690, aur manager ka number hai 22860760, aur complaint number hai 22874060",neutral
273,rosesh,what a crazy man!,surprise
273,sahil,"rosesh... ye kya hai, playboy?",surprise
273,rosesh,hair spray ki ad aaee hai bhai isme... vo dekhane keliye maine ise new york se mangavaaya tha,neutral
273,sahil,aur ye konsi ad ke liye mangavaaee thi?,neutral
273,rosesh,yeee!!??,fear
273,dushyant,"aur, aur ye?",neutral
273,rosesh,ye..hmmm,fear
273,sahil,ye kabse mangavaa rahe ho?,neutral
273,rosesh,december se...,fear
273,sahil,saal??,neutral
273,rosesh,1996,fear
273,dushyant,9 saal se mangaa rahe ho?... baki copies kaha hai?,surprise
273,dushyant,utho utho,neutral
273,indravardhan,"sahil, jayant ko phone kar diya hai... sara arrangement ho gaya hai... ek ghante ke andar vo party organizer kya, babu, yaha pohoch raha hai",neutral
273,rosesh,"lekin bhai, tabtak kya karenge?",neutral
273,dushyant,magzines ki advertisements padhe?,neutral
273,indravardhan,kya?,surprise
273,sahil,"aaaa... dad, party shuru ho rahi hai why don't we dress up?",neutral
273,indravardhan,"on the contrary, why don't we dress down... its a cool, casual party!",joy
274,sahil,"monisha, monisha... meri baat ka yakin karo... dekho vo teeno meri koi nahi lagti... alright... umm.. tum kaho to mein teeno se rakhi banva lu?",fear
274,monisha,nahi... mujhe kuch nahi sunna... mai ghar..,sadness
274,sahil,alright!,neutral
274,maya,relax monisha... aisa bhi kya jazab ho gaya,neutral
274,monisha,mummy ji... ye saare mard milke...,disgust
274,maya,seedhi saadhi dancers hai wo monisha...huh... i mean boys will be boys... agar ye log aise harkat na karte to mujhe taajjub hota,joy
274,maya,"come on monisha... don't be so middle class, come...",contempt
274,monisha,kaha?,neutral
274,maya,dance dekhne!,joy
274,monisha,"kyaa!... nahi nahi... mujhe nahi dekhna aisa dance... aur, aur sahil ko bhi...",disgust
274,sahil,mujhe bhi nahi dekhna aisa dance... agar vo bharatnatyam kar rahi ho na to bhi nahi ,neutral
274,maya,"theek hai sahil... miss babu ko 29,600 rs cha cheque dedo aur ravana kar do",neutral
274,monisha,"28,600 dene hi padenge?",fear
274,maya,"ofcourse... chahe hum dance dekhe ya na dekhe, right?",neutral
274,maya,what a waste... dedo...,sadness
274,monisha,"nahi nahi... aise kaise de de itne sare paise... theek hai, hum dance dekhenge",sadness
274,monisha,lekin sahil....,anger
275,maya,kya hua!,neutral
275,rosesh,"moma, deependar bahar jana chaahata hai",neutral
275,maya,tumhe kaise pata?,surprise
275,indravardhan,"come on maya, rosesh kutte ki jabaan nahi samjhega?... same species!",joy
275,rosesh,"hahaha.. maine ek role ke liye research kiya tha... that's why i know doggy language... aise, jeeb nikalna, matlab mujhe khana do... aise, ""grrrr grrrr"", matlab door raho... aur aise, ""auuuuu auuuu"" (howl) matlab i am in mood for love",neutral
275,indravardhan,"achha, maya ""auuuuu auuuu"" ",joy
275,maya,"grrrrrrr, grrrrrr",disgust
275,maya,"aur, aur, agar bahar jana ho, to kya karte hai vo?",neutral
275,rosesh,aise darwaje par nakhoon maarte hai,neutral
275,maya,"achha, maar raha hai abhi darwaje pe nakhoon?",neutral
275,rosesh,"nahi, usne sofa pe su-su kar diya",neutral
275,indravardhan,"kya!... usne sofa pe su-su kar diya, aur tu dekhata raha?",anger
275,rosesh,"maine usko bola na ""deependar no, not on the sofa!"", to...",neutral
275,indravardhan,to?,neutral
275,rosesh,"to vo gas stove par baith gaya, aur waha...",neutral
275,indravardhan,oh oh!... to tune gas chalu kyu nahi kar diya!,anger
275,maya,"indravardhan, what are you saying!",fear
275,maya,abhi kya kar raha hai filahaal?,neutral
275,rosesh,aise baith ke... dhamki de raha hai,neutral
275,indravardhan,iska kya matlab hua?,neutral
275,rosesh,"mujhe bahar le chalo, varana yehi pe... potty",neutral
275,maya,kaha baitha hai vo?,neutral
275,rosesh,laundry se aae hue dad ke kapdonpar,neutral
275,indravardhan,"kya!... ae deependar, no, i say no... haat, haat!",anger
275,maya,"indravardhan, bechaare ko stomach infection ho gaya hai na... usko neeche le jao",neutral
275,indravardhan,"nahi nahi nahi, mai nahi... ae tu lega, tu lega, rosesh",disgust
275,rosesh,"mujhe bukhaar hai, khuli hawa mein aur badh jaega",sadness
275,maya,"exaclty, tum jao na... indu darling go!",neutral
275,indravardhan,"haat!... ae kutte, ae doggy, no, i said no, no... i am coming, i am coming",anger
276,rosesh,aachhii (sneeze),neutral
276,maya,bless you darling,sadness
276,indravardhan,lo... bad luck to yehi shuru ho gai...,sadness
276,maya,ohh... all that is balderdash... 4th floor ke mr. wadiya to sara din chekate rahate hai,neutral
276,indravardhan,"haa.. isiliye mrs wadiya ko partial paralysis hai, unke restaurant mein aag lag gai, unke ghar mein 3 baar choori ho chuki hai, aur unka beta freddie, naukarani ke saath bhag gaya!",contempt
276,rosesh,aachhii (sneeze),neutral
276,maya,"aray ja karke kuch dawai lo na tum, please...",anger
276,maya,"and for god's sake, sarupa aur baldev ke saamne is tarah chekna mat ha, they might not like it",fear
276,rosesh,aap kahe to mai apne room ke bahar ki nahi nikalunga moma,neutral
276,maya,aww,neutral
276,indravardhan,humesha ke liye?,joy
276,maya,"that's so sweet of you darling, par vo tum par julum hoga... ja kar ke dawa le lo tum, jao",neutral
276,rosesh,okay,neutral
276,monisha,"mummy ji, mummy ji... chiii (sneeze)... sorry",sadness
276,maya,"monisha please tum apne ghar jao, aur kal subah tar bahar mat nikalna, jao",disgust
276,monisha,okay,neutral
276,indravardhan,waah giragit mausee waah,joy
276,maya,"ise zukaam hai, aur ye saath roomal bhe lekar nahi aai hai...",anger
276,monisha,"nahi nahi mummy ji, mujhe zukaam nahi hua hai... vo to mai, ye side dish bana rahi thi na, tab vo garam masala udkar mere naak mein chala gaya, to... chhii (sneeze)",neutral
276,maya,ye kya side dish banaiye tumne is bar,disgust
276,monisha,kheer,joy
276,indravardhan,aray waah monisha... jab tum kheer banati ho tab garam masala udta hai,joy
276,monisha,hmmm,neutral
276,indravardhan,kya baat hai! kya baat hai!,joy
276,maya,"ye baldev aur sarupa ke saamne mat lana please... mai tumhare haat jodti hu monisha, please",fear
276,monisha,theek hai,neutral
276,maya,"oh my god, vo log aa gaye!",surprise
277,monisha,"hausala rakhiye mummy ji, deependar aaj jaega sahil ke paas",neutral
277,maya,aray aise kaise aa jaega sahil ke... uhh...,sadness
277,monisha,"maine sahil ko batate wade pack kar ke diye hai.... ""yu yuu yuu yuu deepandar, le le, batate wade kha le"", aisa kehane ko kaha hai",neutral
277,monisha,"batate wade ki khushboo aate hi, deependar dauda dauda aa jaega sahil ke paas!",joy
277,sahil,mom...,neutral
277,maya,kya hua? kuch pata chala? kuch hua?,neutral
277,sahil,hume police complaint likhawani padegi... deependar ka photo hai aap ke paas?,neutral
277,maya,mere paas kaise hogi photo...,sadness
277,monisha,"sahil, apna vo jo calender hai na, us mein jo kutta hai, vo lag bhag deependar ki tarah dikhata hai",neutral
277,sahil,"us kutte ka colour dark grey hai, aur deependar ka colour honey blonde hai",neutral
277,monisha,"to hum log police wale se kahenge na, ki hume aisa hi kutta chahiye, lekin honey blonde colour mein",neutral
277,sahil,kalpa niketan me mai saadi kharidne nahi ja raha hu sweetie!,contempt
277,maya,"lekin hum log koi official complaint nahi karenge ha, varana baldev aur sarupa ko pata chal jaega!",fear
277,sahil,"lekin mom, aga baldev uncle ke aa ne se pahale agar hume deependar nahi mila to... hum sach sach bata denge",neutral
277,maya,"nahi nahi, mai nahi bata paungi..",fear
277,monisha,"to theek hai, mai bol dungi",neutral
277,maya,"mai chitthee mein sab kuch likhakar baldev aur sarupa ke haat mein de dungi... fir uske baad... que sera, sera",sadness
278,maya,indravardhan!... indu!... indravardhan!.... deependar!... indu!... indravardhan upar aa jao!,fear
278,rosesh,kya hua moma?,neutral
278,maya,"rosesh, rosesh!... deependar ko patta chudake bhagne ki aadat hai!",neutral
278,rosesh,achha... lekin dad to use bina patte ki hi lekar chale gaye hai,neutral
278,maya,"what!! oh my god!... ab, you go down the stairs, roko use!",fear
278,rosesh,"moma mujhe bukhaar hai, aap chale jaiye na please!",sadness
278,maya,in kapdon mein!... arghh!,disgust
278,rosesh,ab emergency hai to jana to padega hi na moma,neutral
278,maya,night clothes mein sirf middle class aurate ghar se baahar nikalti hai!,contempt
278,sahil,mom?,neutral
278,maya,"rosesh... um, sahil, monisha, darling please indravardhan ko jaa ke roko",neutral
278,sahil,kya hua mom?,surprise
278,maya,aray!,neutral
278,sahil,"aray., ye kya kar rahi ho!",surprise
278,maya,"indravardhan, deependar ko leke baahar gaya hai!",fear
278,sahil,so thats good na..,neutral
278,maya,"nahi nahi!... sarupa ka phone tha, vo log 4 dafaa deependar ko raat ko bahar lekar gaye, 4 ro dafaa vo patta chudake bhaag gaya... tum log kuch karo na!",neutral
278,maya,"monisha, tum neeche jao, by the stairs!",neutral
278,monisha,in kapdon mein!?,neutral
278,maya,monisha ye time hai soochne ka ki kya kapade pehane hai humne!,anger
278,monisha,"haa, mai niche jaungi, aur aap hi kahengi, ""monisha, you're so middle class""",contempt
278,maya,"mai aise kahungi monisha!?... i mean aga, for god's sake, agar earthquake to kya bechaari middle class aurate nighty badalne baithegi!",anger
278,maya,"vo to jab sabji kharidne jati hai tab bhi nahi badalti, 'nighty'!",contempt
278,rosesh,i know,neutral
278,monisha,"ha to ek middle class aurat ke liye, ghar mein sabji khatam ho jan, earthquake aane ke baraabar hi hai, mummy ji!",neutral
278,maya,monisha!,anger
278,maya,just do something!,neutral
279,sarupa,waise kaha hai deependar?,neutral
279,maya,uhh... ye khat sarupa..,surprise
279,sarupa,khat?,neutral
279,maya,"haa... deependar ke saath jo... humara experience raha hai na, uske bare mein likha hai isme",sadness
279,indravardhan,"padho padho,,,",neutral
279,maya,"moma, ye dekhiye...",neutral
279,maya,aaah haa!... deependar aa gaya.. deepend...uhh..,joy
279,rosesh,watchman ke cabin mein soo raha tha,neutral
279,baldev,huh?,surprise
279,rosesh,"hehe... kal raat ki tarah, 5 minute",joy
279,sarupa,ohh... come to me my baby!,joy
279,baldev,come to daddy deepu!,joy
279,indravardhan,"umm.. aa... to ye letter ab wapas de do, sarupa",neutral
279,baldev,"nahi nahi, vo... itne pyaar se experience baya kiya hai deepu ke saat... padho, padho... ",neutral
279,sarupa,"umm.. lekin mai, chashma bhool gayi mera...",sadness
279,maya,ab.. aa.... mein padh deti hu,fear
279,maya,"dear baldev and sarupa... ye khat...., kutto ke liye school nahi hote, lekin agar hote, to deependar jarur 1st ata, har saal",joy
279,rosesh,hum uske liye stylish unifrom silvate,joy
279,monisha,aur recess mein khane ke liye batate wade...,neutral
279,maya,"nahi dete... balki, soyabean cakes dete ",joy
279,indravardhan,lekin maya ye kya likha hai... sorry...,neutral
